company,abi,address_line_1,city,state,zipcode,latitude,longitude,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,year_established
sams,374018174,412 EAGLERIDGE BLVD,PUEBLO,CO,81008,38.3184,-104.61345,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,374814366,200 EMILY DR,CLARKSBURG,WV,26301,39.263335,-80.28634,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,375496577,4900 CENTRE POINTE DR,NORTH CHAR,SC,29418,32.87902,-80.01958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,375496577,4900 CENTRE POINTE DR,NORTH CHARLESTON,SC,29418,32.879055,-80.019585,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,375723285,5310 ALLENTOWN PIKE,TEMPLE,PA,19560,40.40814,-75.91236,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,375723285,5314 ALLENTOWN PIKE,TEMPLE,PA,19560,40.41249,-75.92418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,376083671,830 COUNTY ROUTE 64,PLATTSBURGH,NY,12901,44.69749,-73.4648,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,377248083,1462 S PACIFIC AVE,YUMA,AZ,85365,32.70102,-114.60004,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,
sams,377639661,1220 N EISENHOWER DR,BECKLEY,WV,25801,37.802545,-81.177575,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,378272371,801 FRANK SOTTILE BLVD,KINGSTON,NY,12401,41.97065,-73.98317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,378272371,ROUTE 9W & ROUTE 199,KINGSTON,NY,12401,41.93119,-74.01702,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,378835789,26468 CARL BOYER DR,SANTA CLAR,CA,91350,34.41545,-118.50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,378835789,26468 CARL BOYER DR,SANTA CLARITA,CA,91350,34.41584,-118.503575,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,378852529,1117 SAMS ST,COOKEVILLE,TN,38506,36.17056,-85.46058,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,378852529,1177 SAMS ST,COOKEVILLE,TN,38506,36.133415,-85.50835,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,379267669,1700 WESEL BLVD,HAGERSTOWN,MD,21740,39.63197,-77.76567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,379479918,5555 YOUNGSTOWN WARREN RD,NILES,OH,44446,41.21108,-80.75093,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
sams,379518335,5201 N BELT HWY,ST JOSEPH,MO,64506,39.81679,-94.81308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,379518335,5201 N BELT HWY # A,ST JOSEPH,MO,64506,39.81661,-94.812925,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,381873926,9300 EMMETT F LOWRY EXPY,TEXAS CITY,TX,77591,29.40025,-95.01372,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,384202511,27727 STATE ROAD 56,WESLEY CHA,FL,33544,28.18751,-82.35741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,384202511,27727 STATE ROAD 56,WESLEY CHAPEL,FL,33543,28.18642,-82.35654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,384202511,27727 STATE ROAD 56,WESLEY CHAPEL,FL,33544,28.18642,-82.35654,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
sams,384783205,645 PATTON AVE,ASHEVILLE,NC,28806,35.59213,-82.58125,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,385201496,3524 ROUTE 30 W,GREENSBURG,PA,15601,40.30009,-79.53272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,385201496,6211 ROUTE 30,GREENSBURG,PA,15601,40.30554,-79.59188,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
sams,385201496,6211 STATE ROUTE 30,GREENSBURG,PA,15601,40.30587,-79.5921033333334,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,385257431,2000 VALUE DR,MALVERN,PA,19355,40.04772,-75.52989,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,385659792,611 LYCOMING MALL CIR,MUNCY,PA,17756,41.2401,-76.82101,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,385698220,6375 NE LOOP 820,N RICHLAND HILLS,TX,76180,32.84215,-97.24878,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,385980628,4790 PORTAGE ST NW,NORTH CANTON,OH,44720,40.87845,-81.4374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,386133557,750 KEEAUMOKU ST,HONOLULU,HI,96814,21.29502,-157.842545,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,386266977,629 S PLACENTIA AVE,FULLERTON,CA,92831,33.8660466666667,-117.884163333333,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,386451165,,CAROLINA,PR,00985,18.38925,-65.957435,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
sams,386481501,,CAGUAS,PR,00725,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,387123037,6336 COLLEGE GROVE WAY,SAN DIEGO,CA,92115,32.73932,-117.05606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,387141013,6336 COLLEGE GROVE WAY,SAN DIEGO,CA,92115,32.739195,-117.056105,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,387267982,2100 MAPLEWOOD COMMONS DR,ST LOUIS,MO,63143,38.62028,-90.33163,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,
sams,388687998,300 EUBANK BLVD NE,ALBUQUERQUE,NM,87123,35.07663,-106.53142,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,389081266,450 NORMAN DR,VALDOSTA,GA,31601,30.82894,-83.32033,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
sams,389545179,11101 FUQUA ST,HOUSTON,TX,77089,29.61438,-95.21963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,390234680,7370 W 52ND AVE,ARVADA,CO,80002,39.788995,-105.07821,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390255248,9601 GRANT ST,THORNTON,CO,80229,39.872475,-104.98408,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390279495,6201 S AURORA PKWY,AURORA,CO,80016,39.6049033333333,-104.705753333333,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390300994,880 S ABILENE ST,AURORA,CO,80012,39.7004,-104.826335,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390305050,505 S BROADWAY,DENVER,CO,80209,39.7074125,-104.9880725,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390352201,4827 S WADSWORTH WAY,DENVER,CO,80123,39.62952,-105.08817,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,390352201,4827 S WADSWORTH WAY,LITTLETON,CO,80123,39.6299066666667,-105.088826666667,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,390376713,7805 E 35TH AVE,DENVER,CO,80238,39.766245,-104.89806,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,390541688,1211 WOODRUFF RD,GREENVILLE,SC,29607,34.82532,-82.28942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,390541688,1222 WOODRUFF RD,GREENVILLE,SC,29607,34.82573,-82.33861,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
sams,391484896,12000 MCCREE RD,DALLAS,TX,75238,32.86728,-96.67548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,391485075,8282 PARK LN,DALLAS,TX,75231,32.86925,-96.76419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,391976412,3536 E HAMMONS BLVD,JOPLIN,MO,64804,37.04356,-94.50728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,392095154,3335 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452,36.8363,-76.095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,392194882,601 COMMERCE DR,CLARKSBURG,WV,26301,39.2779,-80.34519,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,392257275,3222 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70506,30.18327,-92.07545,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,392516746,901 WHITTEN PKWY,MIDLOTHIAN,VA,23113,37.52444,-77.64358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,392516746,9440 W BROAD ST,MIDLOTHIAN,VA,23113,37.52444,-77.64358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,392860243,355 E STATE ROAD 436,FERN PARK,FL,32730,28.65556,-81.33747,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,393242185,2601 PORT COVINGTON DR,BALTIMORE,MD,21230,39.25977,-76.60843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,393242185,424 GEORGE CLAUS BLVD,SEVERN,MD,21144,39.14571,-76.64898,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2007
sams,393242185,424 GEORGE CLAUSS BLVD,SEVERN,MD,21144,39.1478633333333,-76.6498766666667,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,393281324,501 N RANDALL RD,BATAVIA,IL,60510,41.85904,-88.34066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,393497219,5240 FREDERICA ST,OWENSBORO,KY,42301,37.71515,-87.12782,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2006
sams,393653142,320 W MAIN ST,FREEHOLD,NJ,07728,40.2444375,-74.29796,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2006
sams,394125298,2715 MERCHANT MILE,COLUMBUS,IN,47201,39.19628,-85.9546825,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2006
sams,395278997,1300 E MALL DR,HOLLAND,OH,43528,41.61741,-83.69441,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,396037749,2601 SKYPARK DR,TORRANCE,CA,90505,33.8049633333333,-118.33177,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,396084089,6160 S SAGINAW RD,GRAND BLAN,MI,48439,42.94002,-83.64719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,396084089,6160 S SAGINAW RD,GRAND BLANC,MI,48439,42.94022,-83.6468633333333,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
sams,396814717,34220 MONTEREY AVE,PALM DESERT,CA,92211,33.80058,-116.38792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006
sams,396885501,465 GOODMAN RD E,SOUTHAVEN,MS,38671,34.96013,-89.98197,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,396962029,1805 GETWELL RD,MEMPHIS,TN,38111,35.08319,-89.93379,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,397504663,901 S GRADY WAY,RENTON,WA,98057,47.4733725,-122.20631,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,397634775,2235 NATIONAL BLVD SW,HUNTSVILLE,AL,35803,34.642435,-86.571745,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,397877598,4970 W HIGHWAY 290,AUSTIN,TX,78735,30.23656,-97.82114,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,398133884,HUMACAO PLZ,HUMACAO,PR,00791,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,398246397,2188 AVE EDUARDO RUBERTE # 2,PONCE,PR,00716,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,398718684,1414 MARLANDWOOD RD,TEMPLE,TX,76502,31.06476,-97.36785,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,399044338,1175 BEVILLE RD,DAYTONA BE,FL,32119,29.17191,-81.03284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,399044338,1175 BEVILLE RD,DAYTONA BEACH,FL,32119,29.17217,-81.032415,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
sams,399092568,1459 N DYSART RD,AVONDALE,AZ,85323,33.45204,-112.33917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,399634864,289 MOUNT NEBO POINT DR,PITTSBURGH,PA,15237,40.53417,-80.06794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2006
sams,399634864,289 MOUNT NEBO POINTE DR,PITTSBURGH,PA,15237,40.53417,-80.06794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006
sams,399634864,289 MOUNT NEBO POINTE RD,PITTSBURGH,PA,15237,40.5342733333333,-80.0674033333333,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,400273402,1521 NORTHWAY DR,ST CLOUD,MN,56303,45.57892,-94.18279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,400543803,751 W MAIN ST,LEWISVILLE,TX,75067,33.048055,-97.01187,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,
sams,400569624,17555 TORRENCE AVE,LANSING,IL,60438,41.57533,-87.55862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,400688854,1283 ARSENAL ST,WATERTOWN,NY,13601,43.974615,-75.94709,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,400727307,197 CIVIC CENTER DR,AUGUSTA,ME,04336,44.33279,-69.7612,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
sams,400795235,4420 KING AVE E,BILLINGS,MT,59101,45.75343,-108.52631,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,400831053,7200 PEACH ST,ERIE,PA,16509,42.05193,-80.09067,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,
sams,401391562,10518 KATY FWY,HOUSTON,TX,77043,29.8036,-95.5641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,401394268,11101 FUQUA ST,HOUSTON,TX,77089,29.61438,-95.21963,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
sams,401467029,3900 KILGORE MEMORIAL DR,IRONDALE,AL,35210,33.53156,-86.69077,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,401531525,3465 BERLIN TPKE,NEWINGTON,CT,06111,41.6518666666667,-72.7324466666667,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,401564531,608 SW 8TH ST,BENTONVILLE,AR,72712,36.364915,-94.21573,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,
sams,401623633,450 NORMAN DR,VALDOSTA,GA,31601,30.8288266666667,-83.3207066666667,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,401631957,7233 SEACREST BLVD,LANTANA,FL,33462,26.57001,-80.06776,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,401752145,10248 BIG BEND RD,KIRKWOOD,MO,63122,38.5657,-90.39661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,401754153,10431 OLD HIGHWAY 49,GULFPORT,MS,39503,30.437334,-89.098426,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,401928912,301 WALKER SPRINGS RD,KNOXVILLE,TN,37923,35.9267,-84.0778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,402078819,506 W PROSPECT ST,JACKSON,MI,49203,42.22769,-84.41662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
sams,402124037,7400 YOUREE DR,SHREVEPORT,LA,71105,32.437965,-93.716815,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,402129293,1300 E MALL DR,HOLLAND,OH,43528,41.61722,-83.69521,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,402161078,501 N RANDALL RD,BATAVIA,IL,60510,41.85904,-88.34066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,402178641,550 S MCCASLIN BLVD,LOUISVILLE,CO,80027,39.96248,-105.16107,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
sams,402220917,1300 E MALL DR,HOLLAND,OH,43528,41.61741,-83.69441,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,402251813,4825 MARBURG AVE # C,CINCINNATI,OH,45209,39.16261,-84.42489,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,
sams,402322079,69 PAVILION DR,MANCHESTER,CT,06042,41.80488,-72.54994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
sams,402326233,405 N CARAWAY RD,JONESBORO,AR,72401,35.84528,-90.68285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,402326233,405 S CARAWAY RD,JONESBORO,AR,72404,35.7878,-90.7122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,402365324,6700 E VIRGINIA ST,EVANSVILLE,IN,47715,37.98266,-87.471275,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,402536608,1101 RINEHART RD,SANFORD,FL,32771,28.79155,-81.34214,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
sams,402556246,HWY 90 E,DEL RIO,TX,78840,29.3734166666667,-100.9042,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,
sams,402601052,103 BRYANT DR,NICHOLASVI,KY,40356,37.93928,-84.55176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,402601052,103 BRYANT DR,NICHOLASVILLE,KY,40356,37.93884,-84.54831,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,
sams,402601052,140 KOHLS DR,NICHOLASVILLE,KY,40356,37.93902,-84.548805,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
sams,402735359,2900 W WHEATLAND RD,DALLAS,TX,75237,32.64717,-96.86688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,402837483,4500 E MAIN FARMINGTON,FARMINGTON,NM,87402,36.7693,-108.14848,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,
sams,402892220,495 SUMMIT DR,WATERFORD,MI,48328,42.64797,-83.33441,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,
sams,402905344,4635 ATLANTA HWY,BOGART,GA,30622,33.94352,-83.42718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,402960535,2850 W UNIVERSITY DR,DENTON,TX,76201,33.231125,-97.170105,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,403096389,8909 JW CLAY BLVD,CHARLOTTE,NC,28262,35.314695,-80.754175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,403110745,5110 N OAK TRFY,KANSAS CIT,MO,64118,39.18671,-94.5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,403110745,5110 N OAK TRFY,KANSAS CITY,MO,64118,39.18663,-94.57934,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,
sams,403110745,5110 N OAK TRFY # 8207,KANSAS CITY,MO,64118,39.18663,-94.57934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,403402820,3536 E HAMMONS BLVD,LAMAR,MO,64759,37.50011,-94.27416,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,
sams,403402899,3536 E HAMMONS BLVD,JOPLIN,MO,64801,37.09644,-94.4982325,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,403409909,3126 SW MILITARY DR,SAN ANTONIO,TX,78224,29.35609,-98.54838,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
sams,403503216,310 FISCHER RD,SHARPSBURG,GA,30277,33.40042,-84.62401,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,403528002,11425 CAROLINA PLACE PKWY,PINEVILLE,NC,28134,35.07754,-80.87369,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,
sams,403528695,4240 WINTERVILLE PKWY,WINTERVILL,NC,28590,35.52811,-77.39226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,403528695,4240 WINTERVILLE PKWY,WINTERVILLE,NC,28590,35.54171,-77.409355,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,
sams,403623275,1615 S LOOP W,HOUSTON,TX,77054,29.67676,-95.402205,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,403623275,1615 SOUTH LOOP W,HOUSTON,TX,77054,29.67672,-95.40219,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,403636767,925 EGLIN ST,RAPID CITY,SD,57701,44.10116,-103.19502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,403696368,1470 GOLF RD,ROLLING MEADOWS,IL,60008,42.05166,-87.99941,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
sams,403703295,5510 SW OKLAHOMA,OKLAHOMA CITY,OK,73128,35.44707,-97.65403,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
sams,403736789,2901 CLAIRMONT RD NE,ATLANTA,GA,30329,33.84263,-84.31176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,403736789,2901 CLAIRMONT RD NE # A,ATLANTA,GA,30329,33.84258,-84.31237,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
sams,403853066,883 US HIGHWAY 1,EDISON,NJ,08817,40.51611,-74.376365,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,
sams,403853066,939 US HIGHWAY 1,EDISON,NJ,08817,40.513225,-74.395,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
sams,403916946,200 MORAINE POINTE PLZ,BUTLER,PA,16001,40.87774,-79.95237,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,
sams,404201484,985 EGLIN ST,RAPID CITY,SD,57701,44.07838,-103.21585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,404201524,10385 BIG BEND RD,RIVERVIEW,FL,33578,27.78976,-82.33629,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,404258764,LOS COLOBOS SHOPPING CTR,CAROLINA,PR,00985,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
sams,404265772,1718 WOODLAWN DR,WOODLAWN,MD,21207,39.31476,-76.73777,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
sams,404310474,15 MILL CREEK CIR,POOLER,GA,31322,32.13856,-81.2448,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,404357531,3010 LARUE ST,GARDEN CIT,KS,67846,37.98212,-100.83466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,404357531,3010 LARUE ST,GARDEN CITY,KS,67846,37.9831,-100.8356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
sams,404357531,3101 E KANSAS AVE,GARDEN CITY,KS,67846,37.986,-100.83622,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,
sams,404368625,9202 N NAVARRO ST,VICTORIA,TX,77904,28.8800133333333,-96.99404,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
sams,404412038,3247 23RD AVE,EVANS,CO,80620,40.3833,-104.71848,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,404503162,1462 S PACIFIC AVE,YUMA,AZ,85365,32.70104,-114.600015,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
sams,404549402,1025 HIGHWAY 6 N,KATY,TX,77450,29.7527,-95.7462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,404562009,11249 FUQUA ST,HOUSTON,TX,77089,29.5916,-95.2224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,404562512,1615 S LOOP W,HOUSTON,TX,77054,29.67672,-95.40219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
sams,404658233,445 SHELDON RD,CHANNELVIEW,TX,77530,29.779155,-95.124675,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,
sams,404678110,6363 VALLEY SPRINGS PKWY,RIVERSIDE,CA,92507,33.935345,-117.28753,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
sams,404833344,817 W PIONEER PKWY,GRAND PRAIRIE,TX,75051,32.70849,-97.01693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,404840444,2100 MAPLEWOOD COMMONS DR,ST LOUIS,MO,63143,38.620305,-90.3316,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
sams,407193952,2801 NW 13TH ST,GAINESVILLE,FL,32609,29.678115,-82.335985,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,
sams,407193952,4001 SW 30TH PL,GAINESVILL,FL,32608,29.62505,-82.38469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,407193952,4001 SW 30TH PL,GAINESVILLE,FL,32608,29.626,-82.44574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016
sams,407679950,10250 BROOKPARK RD,CLEVELAND,OH,44130,41.420465,-81.757205,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,407702158,1040 NILES COURTLAND RD,WARREN,OH,44484,41.22633,-80.74445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,407702158,5555 YOUNGSTOWN WARREN RD,NILES,OH,44446,41.21108,-80.75093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,408972644,8340 W MCDOWELL RD,PHOENIX,AZ,85037,33.46662,-112.23952,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,409336014,4798 JIMMY LEE SMITH PKWY,HIRAM,GA,30141,33.887365,-84.749295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
sams,409584456,1617 IRVING LN,BURNSVILLE,MN,55337,44.7539,-93.29976,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
sams,409863490,4719 STONEGATE PL,TRUSSVILLE,AL,35173,33.63997,-86.60571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,409864221,727 OAK DR E,TRUSSVILLE,AL,35173,33.61969,-86.59226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,410153846,4102 LADOGA AVE,LAKEWOOD,CA,90713,33.83255,-118.10315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,410191963,26402 MARSALA DR,VALENCIA,CA,91355,34.41005,-118.56187,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,
sams,410201637,303 WESTOVER CT,ROSEVILLE,CA,95661,38.73147,-121.23799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
sams,410256469,2813 CORONADO BAY,EVANS,CO,80620,40.38,-104.72466,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
sams,410257097,2123 HOLLYWOOD DR,PUEBLO,CO,81005,38.227125,-104.654925,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
sams,410683125,3839 MUNDY MILL RD,OAKWOOD,GA,30566,34.23177,-83.872605,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
sams,410763370,2762 N 45TH E,IDAHO FALLS,ID,83401,43.52035,-111.9429,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
sams,410875053,1805 A ST,NORMAL,IL,61761,40.53572,-88.99989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
