product_module_code,product_module_descr,panel_year,proj,share,pct
1093,VEGETABLES-SAUERKRAUT-SHELF STABLE,2005,113288644,23100418,20.3907622020791
1300,PET CARE - WILD BIRD FOOD,2005,113288644,23053644,20.3494747452357
1090,PUMPKIN-CANNED,2005,113288644,22923264,20.2343881881047
8417,THROAT LOZENGES,2005,113288644,22874495,20.1913397427548
3554,CHEESE - PROCESSED SLICES - REMAINING,2005,113288644,22771721,20.1006210295888
3567,BRATWURST & KNOCKWURST,2005,113288644,22747255,20.0790248667819
3552,CHEESE - RICOTTA,2005,113288644,22441355,19.8090066291199
3628,REMAINING DRINKS & SHAKES-REFRIGERATED,2005,113288644,22273219,19.6605928128154
7320,BAKING CUPS & LINERS,2005,113288644,22152261,19.5538230645606
1258,MACARONI PRODUCTS - SHELF STABLE,2005,113288644,22080677,19.4906357957643
1358,PIE & PASTRY SHELLS-PREPARED,2005,113288644,22034223,19.4496308032427
7635,SCHOOL AND OFFICE STORAGE AND DISPENSER,2005,113288644,22032123,19.4477771311306
7521,BRUSHES-KITCHEN & SCRUB,2005,113288644,22021389,19.4383022185348
6022,KITCHEN ACCESSORY PRODUCT,2005,113288644,21811710,19.253218354348
1122,WORCESTERSHIRE SAUCE,2005,113288644,21797142,19.2403591660961
1352,CRACKERS - SPRAYED FLAKE,2005,113288644,21767949,19.214590475635
8543,MEDICAL ACCESSORY-REMAINING,2005,113288644,21737455,19.1876733911653
8444,DISPOSABLE DIAPERS,2005,113288644,21625225,19.0886078572889
8436,EYE DROPS & LOTIONS,2005,113288644,21612336,19.0772307240256
1110,TOMATOES-STEWED,2005,113288644,21601721,19.0678608528495
1456,TEA - HERBAL BAGS,2005,113288644,21514695,18.9910429151222
1002,PIE & PASTRY FILLING - CANNED,2005,113288644,21434458,18.920217634523
1309,DOG FOOD - WET TYPE,2005,113288644,21424427,18.9113632607342
1068,VEGETABLES-BEETS-SHELF STABLE,2005,113288644,21309159,18.8096160812023
1389,CAKE DECORATIONS & ICING,2005,113288644,21301797,18.8031176363979
7652,CRAYONS,2005,113288644,21238240,18.7470158085748
1138,SAUCE & SEASONING MIX-REMAINING,2005,113288644,21120965,18.6434970481243
2667,FRUIT JUICE - ORANGE - FROZEN,2005,113288644,21083128,18.6100982901693
3591,WHIPPING CREAM,2005,113288644,21010101,18.5456372838217
1086,VEGETABLES-SWEET POTATOES & YAMS-CANNED,2005,113288644,20976160,18.5156775289852
7416,ENGINE TREATMENT AND ADDITIVE,2005,113288644,20664786,18.2408273860176
2693,CORN DOGS-FROZEN/REFRIGERATED,2005,113288644,20622508,18.2035085528961
1491,CANDY-HARD ROLLED,2005,113288644,20604161,18.1873136375434
8443,FOOT PREPARATIONS-REMAINING,2005,113288644,20570338,18.1574580414256
7194,FLOOR CARE-CLEANERS,2005,113288644,20502413,18.0975005756093
7403,AUTO ACCESSORIES,2005,113288644,20486270,18.0832511332733
7745,BEVERAGE STORAGE CONTAINER,2005,113288644,20459850,18.0599301727012
7882,BATTERY CHARGERS,2005,113288644,20440217,18.0426001038551
1509,NUTS - UNSHELLED,2005,113288644,20333517,17.9484159065405
1365,ICE CREAM CONES & CUPS,2005,113288644,20302877,17.921369947724
7881,LAMPS - REMAINING,2005,113288644,20184456,17.8168396119209
1465,COFFEE - SOLUBLE,2005,113288644,19994244,17.6489392882132
1233,VIENNA SAUSAGE - CANNED,2005,113288644,19913023,17.5772454298244
1088,VEGETABLES-BEANS-CHILI-CANNED,2005,113288644,19857445,17.5281866733262
8550,COSMETICS-NAIL POLISH REMOVER,2005,113288644,19610538,17.310241616097
4460,FRESH SPINACH,2005,113288644,19589392,17.2915760206292
8434,CONTACT LENS SOLUTION,2005,113288644,19566569,17.2714301355748
8465,COLOGNE & PERFUME-WOMEN'S,2005,113288644,19541298,17.2491233984582
1113,HOT SAUCE,2005,113288644,19527297,17.2367647016765
2692,PASTA-PLAIN-FROZEN,2005,113288644,19402073,17.1262293509312
6011,MAILING SUPPLY,2005,113288644,19400984,17.125268089536
8419,NASAL PRODUCT INTERNAL,2005,113288644,19331501,17.0639353755527
1333,SNACKS - VARIETY PACKS,2005,113288644,19239062,16.9823393772813
1447,GELATIN - DIET - MIX,2005,113288644,19219668,16.9652202739756
8485,HAIR PREPARATIONS - OTHER THAN MEN'S,2005,113288644,19152764,16.9061640458862
1452,SNACKS - HEALTH BARS & STICKS,2005,113288644,18788357,16.5845016204802
7280,WAX PAPER,2005,113288644,18751435,16.5519105339455
1438,BAKING CHIPS OTHER THAN CHOCOLATE,2005,113288644,18708131,16.5136860495921
1328,POPCORN - POPPED,2005,113288644,18701965,16.5082433151905
1545,FRUIT SPREADS,2005,113288644,18681725,16.4903774468339
1339,DRY DINNERS - RICE,2005,113288644,18664257,16.4749584256653
2670,FRUIT DRINKS & MIXES - FROZEN,2005,113288644,18638837,16.4525201660989
2673,ICE MILK AND SHERBET,2005,113288644,18555417,16.3788852481984
1077,VEGETABLES-ONIONS-CANNED,2005,113288644,18546506,16.3710194995361
4011,BAKERY - REMAINING - FRESH,2005,113288644,18461298,16.2958063122373
7452,PET TREATMENT INTERNAL,2005,113288644,18434588,16.2722293683734
1477,SEASONING - LIQUID & REMAINING,2005,113288644,18395963,16.2381350420259
8438,FEMININE HYGIENE-MISCELLANEOUS,2005,113288644,18322370,16.173174426909
7783,RAZOR TRIMMER APPLIANCE AND ACCESSORY,2005,113288644,18301235,16.1545185411523
1234,SPICED LUNCH MEAT-CANNED,2005,113288644,18288724,16.1434750688692
1367,CORN MEAL,2005,113288644,18282941,16.1383704089529
3560,FRUIT-REFRIGERATED,2005,113288644,18255789,16.1144033112445
1041,FRUIT DRINKS-CANNED,2005,113288644,18198425,16.0637680507501
3579,SEAFOOD-REFRIGERATED,2005,113288644,18133899,16.0068108856524
7740,COMPUTER SOFTWARE,2005,113288644,18132245,16.0053508981889
1383,MIXES-BREAD,2005,113288644,18123073,15.997254764564
1054,VEGETABLE JUICE - TOMATO,2005,113288644,17997909,15.8867723758791
1301,PET CARE - PET FOOD,2005,113288644,17920174,15.8181556131963
7787,AIR PURIFIER CONDITIONER FURNACE FILTER,2005,113288644,17671725,15.5988494310162
8455,COSMETICS-FOUNDATION-LIQUID,2005,113288644,17508394,15.4546769930444
7229,RUG & ROOM DEODORIZERS,2005,113288644,17497671,15.4452117901597
1536,CANDY-DIETETIC - CHOCOLATE,2005,113288644,17464148,15.4156210043436
1533,CANDY-DIETETIC - NON-CHOCOLATE,2005,113288644,17343271,15.3089227548703
7370,CHARCOAL,2005,113288644,17300243,15.2709418959944
7204,INSECTICIDE-ANT & ROACH-REGULAR AEROSOL,2005,113288644,17247067,15.2240033873121
3626,DAIRY-BUTTERMILK-REFRIGERATED,2005,113288644,17183587,15.1679695274665
1133,SEASONING MIX - CHILI,2005,113288644,17178019,15.1630546482664
1270,SNACKS - PORK RINDS,2005,113288644,17119983,15.1118262126961
1387,MIXES-COOKIE,2005,113288644,16906127,14.9230553064083
1363,RICE CAKES,2005,113288644,16865083,14.8868257263279
5052,WINE-IMPORTED DRY TABLE,2005,113288644,16804368,14.8332325347632
1221,STEW - BEEF - SHELF STABLE,2005,113288644,16702418,14.7432411672259
6035,SCHOOL AND OFFICE MEASURES SHARPENERS,2005,113288644,16650070,14.6970335349764
7782,ORAL HYGIENE APPLIANCE AND ACCESSORY,2005,113288644,16594817,14.6482616563051
1338,INSTANT MEALS,2005,113288644,16586204,14.6406589525425
8406,DENTURE CLEANSERS,2005,113288644,16484224,14.5506411039751
8520,LIP REMEDIES - REMAINING,2005,113288644,16484062,14.5504981064121
7175,RUG CLEANERS,2005,113288644,16464192,14.5329588374277
1428,CHERRIES-MARASCHINO,2005,113288644,16443906,14.5150523648248
7307,BAGS - LAWN & LEAF,2005,113288644,16404773,14.4805096263664
5048,COOLERS - REMAINING,2005,113288644,16378266,14.4571118708068
1251,MEXICAN DINNERS-DRY/KIT,2005,113288644,16301681,14.3895102142806
7781,HAIR STYLING APPLIANCE AND ACCESSORY,2005,113288644,16280992,14.3712480131724
8498,SHAVE CREAMS - WOMEN'S,2005,113288644,16150666,14.2562091218957
2608,VEGETABLES - CORN ON THE COB - FROZEN,2005,113288644,16150184,14.255783660011
1070,VEGETABLES-CARROTS-SHELF STABLE,2005,113288644,15946363,14.0758706583159
3562,GELATIN SALADS-REFRIGERATED,2005,113288644,15922411,14.054728203826
7885,WATER CONDITIONERS FILTERS AND UNITS,2005,113288644,15916419,14.0494390593995
8531,FIRST AID - ICE AND HEAT PACK,2005,113288644,15889623,14.0257862032491
1454,PUDDING - DIET - MIX,2005,113288644,15879042,14.0164463439072
1366,HOMINY GRITS,2005,113288644,15844778,13.9862014766458
1471,CORN/POTATO STARCH,2005,113288644,15787417,13.9355688642544
8462,COSMETICS-EYEBROW & EYE LINER,2005,113288644,15783966,13.9325226630835
3582,FRANKS-COCKTAIL-REFRIGERATED,2005,113288644,15782605,13.9313213070147
7653,PENCILS - COLORED,2005,113288644,15697730,13.8564020591508
1094,VEGETABLES-SPINACH-CANNED,2005,113288644,15364316,13.5620971860163
1435,COCONUT,2005,113288644,15347038,13.5468458780388
7222,INSECT REPELLENTS,2005,113288644,15311349,13.5153431618442
1049,REMAINING DRINKS & SHAKES-NON REFRIGERATED,2005,113288644,15304454,13.5092569384095
7631,REPORT COVERS AND SHEET PROTECTORS,2005,113288644,15219881,13.4346042662493
8418,COLD REMEDIES - CHILDREN,2005,113288644,15167255,13.3881512431202
7345,SODA STRAWS,2005,113288644,15166060,13.3870964154183
2665,FROZEN DESSERTS,2005,113288644,15160155,13.3818840659793
1107,TOMATOES-WHOLE-CANNED,2005,113288644,15146325,13.3696763110696
1346,CEREAL - GRANOLA & NATURAL TYPES,2005,113288644,15021516,13.2595072812417
1469,BAKING POWDER,2005,113288644,14971091,13.2149970830263
8503,SKIN CREAM-ALL PURPOSE,2005,113288644,14968950,13.2131072201729
1464,COFFEE - SOLUBLE FLAVORED,2005,113288644,14938685,13.1863922742336
7218,INSECTICIDE - REMAINING MISCELLANEOUS PRODUCTS,2005,113288644,14936660,13.1846048046969
8502,SINUS REMEDIES,2005,113288644,14861191,13.1179882424932
8441,INSOLES,2005,113288644,14839014,13.0984125822885
1119,TABASCO/PEPPER SAUCE,2005,113288644,14784094,13.0499346430521
1531,DIETING AIDS-COMPLETE NUTRITIONAL,2005,113288644,14732104,13.0040430177627
1031,CIDER,2005,113288644,14584592,12.873834027001
7646,ADHESIVE NOTE PADS,2005,113288644,14563791,12.8554729633802
1269,ORIENTAL FOODS-MISC.,2005,113288644,14560673,12.8527207016442
1396,YEAST - DRY,2005,113288644,14552755,12.8457314750806
1118,PIZZA SAUCE,2005,113288644,14455306,12.7597131447703
7025,DISHWASHER RINSING AIDS,2005,113288644,14434401,12.7412602802449
1316,PEAS & LENTILS & CORN - DRY,2005,113288644,14432107,12.7392353641376
8463,COSMETICS-EYE SHADOWS,2005,113288644,14422135,12.7304330697082
7209,INSECTICIDE - ANT & ROACH - OTHER CONTINUOUS PRODU,2005,113288644,14418535,12.7272553460875
1087,VEGETABLES-BEANS-PINTO-CANNED,2005,113288644,14392434,12.7042159671361
1359,WAFERS & TOAST & BREAD STICKS,2005,113288644,14360594,12.6761107671127
1058,VEGETABLES-ASPARAGUS-SHELF STABLE,2005,113288644,14279735,12.604736446488
6024,MEASURE MIXING UTENSIL AND CONTAINER,2005,113288644,14265912,12.5925348704853
8450,FOOT COMFORTS PRODUCTS,2005,113288644,14191836,12.5271479107827
1263,ORIENTAL CANNED VEGETABLES,2005,113288644,14176286,12.5134219101431
7039,BATH ADDITIVES - LIQUID,2005,113288644,14166932,12.5051651249352
1179,SALAD DRESSING MIXES-DRY,2005,113288644,14140155,12.481529040104
8532,FIRST AID - HYDROCORTISONES,2005,113288644,14128361,12.471118464442
1142,CHILIES,2005,113288644,14063224,12.4136219690298
6003,BABY ACCESSORY,2005,113288644,14053794,12.4052980985455
6020,DISHWASHING ACCESSORY PRODUCT,2005,113288644,14012340,12.3687066110527
1266,ORIENTAL NOODLES,2005,113288644,13993502,12.3520782895062
5039,CORDIALS & PROPRIETARY LIQUEURS,2005,113288644,13901989,12.2712996723661
1085,VEGETABLES-POTATOES-CANNED,2005,113288644,13884583,12.2559353786598
8525,BABY CARE PRODUCTS-POWDER,2005,113288644,13869272,12.2424203435607
1207,SEAFOOD - SARDINES - CANNED,2005,113288644,13741825,12.1299227484795
1052,ICE POPS - UNFROZEN,2005,113288644,13695080,12.0886608899653
3568,SALAD DRESSING-REFRIGERATED,2005,113288644,13622441,12.0245423716079
3549,CHEESE - NATURAL - AMERICAN COLBY,2005,113288644,13617772,12.020421040612
2695,SAUCES & GRAVIES-FROZEN/REFRIGERATED,2005,113288644,13563012,11.9720843335366
2610,ICE,2005,113288644,13521091,11.9350806246741
8496,WOMEN'S GIFT SETS & SKIN CARE PACKAGES,2005,113288644,13449791,11.8721440429634
1225,MEAT PRODUCTS-IMITATION & ADDITIVES,2005,113288644,13280217,11.7224609026126
2643,SEAFOOD - SHRIMP - BREADED - FROZEN,2005,113288644,13257719,11.702601895385
7778,FAN AND CEILING FAN APPLIANCE,2005,113288644,13140478,11.5991131467687
8422,DIARRHEA REMEDIES,2005,113288644,13116862,11.5782672798167
8437,FOOT PREPARATIONS-ATHLETE'S FOOT,2005,113288644,13072373,11.5389967947714
2627,ENTREES - ORIENTAL - 2 FOOD - FROZEN,2005,113288644,13055530,11.5241294617314
1067,VEGETABLES-BEANS-LIMA-CANNED,2005,113288644,13023610,11.4959536456275
1418,BAKING CHIPS - MILK CHOCOLATE,2005,113288644,12912847,11.3981830341265
7791,MEDICAL WRAP AND BRACE,2005,113288644,12854511,11.3466897882545
2614,ENTREES - ITALIAN - 2 FOOD - FROZEN,2005,113288644,12814533,11.3114011674462
1079,VEGETABLES-PEAS-REMAINING-CANNED,2005,113288644,12811944,11.3091158545423
4140,FRESH GARLIC,2005,113288644,12653006,11.1688211220888
5060,WINE - NON ALCOHOLIC,2005,113288644,12651064,11.1671069167356
7772,VACUUM AND CARPET CLEANER APPLIANCE,2005,113288644,12576684,11.1014516159272
7755,COFFEE AND TEA MAKER APPLIANCE,2005,113288644,12540415,11.0694369331493
2656,BAKERY - DESSERT CAKES - FROZEN,2005,113288644,12470814,11.0080000604474
3616,PIZZA-REFRIGERATED,2005,113288644,12412926,10.9569022646259
7284,BAGS - OVEN,2005,113288644,12377304,10.9254586893987
1482,COCKTAIL MIXES-LIQUID,2005,113288644,12189075,10.7593087617855
8534,PETROLEUM JELLY,2005,113288644,12114369,10.6933657004492
7796,MILDEW REMOVERS & PREVENTATIVES,2005,113288644,12103955,10.6841732521752
1078,VEGETABLES - ONIONS - INSTANT,2005,113288644,11986276,10.5802978805184
8554,SHAMPOO-COMBINATIONS,2005,113288644,11971428,10.5671915359848
3571,HORSERADISH,2005,113288644,11955705,10.5533128280713
1361,CRACKERS - OYSTER,2005,113288644,11859819,10.468674159433
8488,RAZORS NON-DISPOSABLE,2005,113288644,11857020,10.4662034793178
1045,FRUIT JUICE-NECTARS,2005,113288644,11771123,10.3903821110261
8528,ADULT-INCONTINENCE,2005,113288644,11761432,10.3818278555792
8456,COSMETICS-FACE POWDER,2005,113288644,11688125,10.31711969295
7851,LAUNDRY BASKETS & HAMPERS,2005,113288644,11682521,10.3121730365137
8492,AFTER SHAVE COSMETICS - MEN'S,2005,113288644,11679362,10.3093845840365
5033,VODKA,2005,113288644,11660167,10.2924411382309
7459,PET CARE - FLEA & TICK PRODUCTS,2005,113288644,11582533,10.2239135283498
7210,PESTICIDES - REMAINING,2005,113288644,11567168,10.2103508273963
3583,SPREADS-REMAINING,2005,113288644,11566810,10.2100348204362
8408,VITAMINS-CHILDREN-FLAVORED CHEWABLE,2005,113288644,11560386,10.2043643491752
1406,SYRUP - BERRY/FRUIT TYPE,2005,113288644,11532490,10.1797405219185
8514,PAIN REMEDIES - CHILDREN'S LIQUID,2005,113288644,11527979,10.1757586576815
1184,DIP - MIXES,2005,113288644,11525650,10.1737028470391
1276,BABY FOOD - STRAINED,2005,113288644,11499573,10.1506846529119
2644,VEGETABLES - LIMA BEANS - FROZEN,2005,113288644,11487351,10.1398962812195
1440,COCOA,2005,113288644,11440403,10.0984552344011
7090,STARCH - AEROSOL & SPRAY,2005,113288644,11439800,10.0979229656946
4020,FRESH HERBS,2005,113288644,11403875,10.0662119320627
8542,ANTI-GAS PRODUCTS,2005,113288644,11400371,10.0631189477385
8511,DENTURE ADHESIVES,2005,113288644,11239308,9.92094847564774
8551,BABY CARE PRODUCTS-BATH,2005,113288644,11217992,9.90213282100896
1213,CORNED BEEF HASH-CANNED,2005,113288644,11165342,9.85565861305569
2671,YOGURT - FROZEN,2005,113288644,11164195,9.85464615500208
7375,CHARCOAL/WOOD LIGHTERS,2005,113288644,11159313,9.85033680869196
1062,VEGETABLES-BEANS-WHITE/NORTHERN/NAVY-CANNED,2005,113288644,11145026,9.83772565942267
7219,INSECTICIDE-WASP & HORNET,2005,113288644,11121822,9.81724346528501
1466,COFFEE - LIQUID,2005,113288644,11102607,9.80028236545933
7522,BRUSHES-BATHROOM,2005,113288644,11030624,9.7367428989617
1436,BAKING CHOCOLATE,2005,113288644,10839535,9.568068446472
1337,DRY DINNERS - REMAINING,2005,113288644,10832484,9.56184452168039
1066,VEGETABLES-BEANS-GARBANZO - CANNED,2005,113288644,10677123,9.42470721072449
1373,MIXES - CAKE/SPECIALTY - OVER 10 OZ.,2005,113288644,10626600,9.38011050781047
1038,FRUIT JUICE - PINEAPPLE,2005,113288644,10580066,9.33903489920843
8430,RECTAL MEDICATION,2005,113288644,10564179,9.32501142832992
7308,BAGS - WASTE,2005,113288644,10500227,9.26856093360955
8447,BABY PACFR/TEETHR & BOTTLE/NIPPLE BRUSHES,2005,113288644,10440222,9.21559445975891
2603,MEAL STARTERS,2005,113288644,10423228,9.20059383886703
1128,SAUCES - DIPPING,2005,113288644,10341138,9.12813291330418
8452,DEPILATORIES - WOMEN'S,2005,113288644,10303185,9.09463176203256
1357,CRACKERS - REMAINING,2005,113288644,10280287,9.07441967440267
8486,HAIR PREPARATIONS-ETHNIC,2005,113288644,10153445,8.96245611343005
4012,BAKERY-CHEESECAKE-FRESH,2005,113288644,10151642,8.96086460351666
4415,FRESH RADISHES,2005,113288644,9988198,8.8165924203312
1377,FLOUR - ALL PURPOSE - REMAINING,2005,113288644,9903519,8.74184618186444
8552,DEODORANTS - COLOGNE TYPE,2005,113288644,9865212,8.70803255443679
7456,PET TREATMENTS EXTERNAL,2005,113288644,9801435,8.65173653239243
2647,BAKERY-BAGELS-FROZEN,2005,113288644,9636520,8.5061658960275
6036,DRY ERASE BULLETIN BOARD AND ACCESORY,2005,113288644,9570509,8.44789791993627
7225,RODENTICIDES,2005,113288644,9542244,8.42294837600845
8451,COSMETICS-BLUSHERS,2005,113288644,9526642,8.40917647491659
2694,SOUP-FROZEN-REFRIGERATED,2005,113288644,9507212,8.39202559437467
2609,ENTREES - SEAFOOD - 2 FOOD - FROZEN,2005,113288644,9422159,8.31694922573175
7779,HOUSEHOLD SPECIALTY APPLIANCE,2005,113288644,9400602,8.29792084015058
1057,VEGETABLES-ARTICHOKES-CANNED,2005,113288644,9355428,8.25804570491637
2649,BAKERY-CHEESECAKE-FROZEN,2005,113288644,9326991,8.23294433641557
1274,BABY CEREAL & BISCUITS,2005,113288644,9305219,8.21372617011816
8402,TOOTH & GUM ANALGESICS,2005,113288644,9256335,8.17057621415258
5034,RUM,2005,113288644,9230478,8.14775221424665
8518,ADHESIVE TAPE,2005,113288644,9206060,8.126198421088
1101,CHILI SAUCE,2005,113288644,9203207,8.12368007511856
7126,ABRASIVE CLEANSERS-LIQUID,2005,113288644,9186502,8.10893455481734
7223,MOUSE & RAT & MOLE TRAPS,2005,113288644,9115501,8.04626190070736
2638,VEGETABLES - ONIONS - BREADED - FROZEN,2005,113288644,9097904,8.030729011109
7140,CLEANERS-METAL,2005,113288644,9073889,8.00953094645568
7790,BREATHING AIDS EXTERNAL,2005,113288644,9071839,8.00772140939387
7118,RUST REMOVERS,2005,113288644,9065351,8.0019944452685
1378,FOOD COLORING,2005,113288644,9010677,7.95373365047957
7636,HOME SCHOOL AND OFFICE COMBINATIONS,2005,113288644,8995916,7.94070410093354
8547,DENTAL ACCESSORIES,2005,113288644,8977129,7.92412079713833
8398,COMPLETE NUTRITIONAL PRODUCTS,2005,113288644,8968276,7.91630624513433
1324,SNACKS - POTATO STICKS,2005,113288644,8927741,7.88052595986584
7145,OVEN CLEANERS,2005,113288644,8918536,7.87240069710782
7302,BAGS - PAPER,2005,113288644,8870941,7.83038854273867
6016,CANDLE HOLDER AND ACCESSORY,2005,113288644,8813821,7.77996866128965
1102,VEGETABLES-GREENS-CANNED,2005,113288644,8804188,7.77146560250117
7045,FABRIC WASHES - SPECIAL,2005,113288644,8766657,7.73833695105398
3360,PASTA - REFRIGERATED,2005,113288644,8735058,7.71044448197297
1480,COOKING BAGS W/SEASONING,2005,113288644,8701445,7.68077425306635
1411,SYRUP-SPECIALTY,2005,113288644,8694602,7.67473393008394
5057,WINE-SPARKLING,2005,113288644,8665797,7.64930772761302
4085,FRESH CRANBERRIES,2005,113288644,8635857,7.62287965950056
3565,SAUERKRAUT-REFRIGERATED,2005,113288644,8596388,7.58804033350421
5053,WINE-FLAVORED/REFRESHMENT,2005,113288644,8574175,7.56843289606326
1139,SAUCE & SEASONING MIX-REMAINING MEXICAN,2005,113288644,8557151,7.5534057941412
7747,BABY BIB AND BURP CLOTH,2005,113288644,8437556,7.44783916735732
1391,FLOUR - SINGLE PURPOSE,2005,113288644,8374759,7.3924081922986
8484,COSMETICS-REMAINING,2005,113288644,8336442,7.35858573786089
7100,AMMONIA,2005,113288644,8324876,7.34837641802827
8445,BABY CARE PRODUCTS-LOTIONS,2005,113288644,8315626,7.34021143372499
1143,PIMENTOS - CANNED,2005,113288644,8266648,7.29697850386487
3545,CHEESE-NATURAL-MUENSTER,2005,113288644,8266379,7.29674105729432
1163,HOT DOG SAUCE,2005,113288644,8249297,7.28166275871393
1202,SEAFOOD - REMAINING - CANNED,2005,113288644,8215365,7.25171094818648
8526,BABY CARE PRODUCTS-OIL,2005,113288644,7979923,7.0438860579883
7410,CAMERAS,2005,113288644,7865702,6.94306306640937
6019,SCENT HOLDER,2005,113288644,7855219,6.93380971176599
7756,TOASTER AND TOASTER OVEN APPLIANCE,2005,113288644,7785240,6.8720391780839
1374,MIXES - CAKE/SPECIALTY - 10 OZ & UNDER,2005,113288644,7739644,6.83179154302527
1415,MARMALADE,2005,113288644,7714457,6.80955895279319
1423,PRUNES-DRIED,2005,113288644,7680973,6.78000259231632
8416,FEMININE HYGIENE-DOUCHES,2005,113288644,7653074,6.75537611695661
8494,MEN'S SETS,2005,113288644,7485228,6.6072182839438
2690,FROZEN MEAT - SANDWICH STEAK,2005,113288644,7480336,6.60290011062362
8516,PAIN REMEDIES - ARTHRITIS,2005,113288644,7425065,6.55411234333425
8527,BABY CARE PRODUCTS-OINTMENTS,2005,113288644,7423260,6.55251906801886
7117,CLEANERS-SEPTIC TANK,2005,113288644,7422122,6.5515145542743
1282,BABY FOOD - JUNIOR,2005,113288644,7389977,6.52314013044414
7697,BUCKETS & PAILS,2005,113288644,7356507,6.49359612778135
8619,TOOTH WHITENERS,2005,113288644,7233075,6.38464257723837
1212,CORNED BEEF - CANNED,2005,113288644,7229110,6.38114266775053
1261,PIZZA PIE AND CRUST MIXES,2005,113288644,7214765,6.3684803218229
1032,FRUIT JUICE - GRAPEFRUIT - OTHER CONTAINERS,2005,113288644,7180986,6.33866356454933
7753,GARMENT STEAMER AND IRON APPLIANCE,2005,113288644,7136050,6.29899851215449
1064,VEGETABLES-BEANS-VEGETARIAN-SHELF STABLE,2005,113288644,7119086,6.28402437229278
7214,INSECTICIDE - HOUSE &/OR GARDEN - OTHER FORMS,2005,113288644,7115493,6.28085282757908
8553,FIRST AID - GAUZE PADS,2005,113288644,7067560,6.23854232026998
8453,TALCUM & DUSTING POWDER,2005,113288644,6991751,6.17162563972431
1298,MILK - POWDERED,2005,113288644,6971154,6.15344464710867
8446,BABY BOTTLES & NIPPLES,2005,113288644,6970381,6.15276231923122
8603,COSMETICS-FOUNDATION-CREAM AND POWDER,2005,113288644,6961851,6.14523287965209
2674,FRUIT JUICE - REMAINING - FROZEN,2005,113288644,6930221,6.11731304683989
1203,SEAFOOD-CRAB-CANNED,2005,113288644,6844767,6.04188271509367
1074,VEGETABLES-HOMINY-CANNED,2005,113288644,6800885,6.0031480295589
1407,MOLASSES,2005,113288644,6789655,5.99323529726422
7702,THERMOMETERS-HOUSEHOLD/OUTDOOR,2005,113288644,6753762,5.96155251006447
8530,FIRST AID - THERMOMETERS,2005,113288644,6737896,5.94754757590708
7846,DUSTPANS,2005,113288644,6697017,5.91146364149261
1299,PET CARE - DOMESTIC BIRD FOOD,2005,113288644,6688681,5.9041054459086
7075,BLEACH - DRY,2005,113288644,6682088,5.89828579817762
1200,SEAFOOD-CLAMS-CANNED,2005,113288644,6658741,5.87767737779614
7457,PET CARE - FLEA COLLARS,2005,113288644,6652284,5.87197777740194
7038,BATH ADDITIVES - DRY,2005,113288644,6604077,5.82942541001727
8607,COSMETICS - CONCEALERS,2005,113288644,6524494,5.75917741587586
1534,GUM-BUBBLE-SUGARFREE,2005,113288644,6495602,5.73367441841744
7767,COOKER STEAMER AND DEHYDRATOR APPLIANCE,2005,113288644,6418968,5.66602950954202
8517,EYE CARE - REMAINING,2005,113288644,6412170,5.66002890810486
1265,ORIENTAL FOODS-RAMEN NOODLES,2005,113288644,6361132,5.61497761417287
4015,FRESH SPROUTS,2005,113288644,6246169,5.51349965844767
8432,SLEEPING AIDS,2005,113288644,6232845,5.50173855024693
4180,FRESH GRAPEFRUIT,2005,113288644,6194950,5.46828859563365
1204,SEAFOOD - OYSTERS - CANNED,2005,113288644,6179795,5.45491126189135
7773,HEATER APPLIANCE,2005,113288644,6158853,5.43642573742872
2642,VEGETABLES - CARROTS - FROZEN,2005,113288644,6133427,5.41398218165627
7240,DYE AND DYE REMOVER,2005,113288644,6098600,5.38324035372866
7043,SALT-WATER SOFTENING,2005,113288644,6045222,5.3361235394432
2652,BAKERY-BREAKFAST CAKES & SWEET ROLLS-FROZEN,2005,113288644,6028172,5.32107348729498
1081,VEGETABLES-PEAS & CARROTS-CANNED,2005,113288644,6012909,5.30760082184407
1426,DATES,2005,113288644,5988852,5.2863656837485
1419,BUTTER-FRUIT & HONEY,2005,113288644,5982714,5.28094766497514
1007,CANNED FRUIT-APRICOTS,2005,113288644,5920904,5.22638791580911
7764,GRIDDLE GRILL WAFFLE IRON APPLIANCE,2005,113288644,5817876,5.13544499658765
5040,ALCOHOLIC COCKTAILS,2005,113288644,5815844,5.13365134814395
1272,BABY MILK AND MILK FLAVORING,2005,113288644,5748422,5.07413788093359
1370,MIXES - ETHNIC SPECIALTIES,2005,113288644,5693151,5.02535011364422
5015,ALE,2005,113288644,5664776,5.00030347260578
7777,HUMIDIFIER AND VAPORIZER APPLIANCE,2005,113288644,5634788,4.97383303484505
3581,HAM-CANNED-REFRIGERATED,2005,113288644,5624699,4.96492746439793
8301,CONTRACEPTIVES-MALE,2005,113288644,5611793,4.95353532521759
2653,BAKERY - COBBLER/DUMPLINGS/STRUDEL - FROZEN,2005,113288644,5551923,4.90068801600273
1046,FRUIT PUNCH BASES & SYRUPS,2005,113288644,5510884,4.86446284942734
8612,BLOOD URINE STOOL TEST PRODUCTS,2005,113288644,5486199,4.84267337510016
1039,FRUIT JUICE-PRUNE,2005,113288644,5473293,4.83128123591982
7300,FREEZER SUPPLIES,2005,113288644,5409296,4.77479101965419
